name, rating, rd, vol, inactivity
jackied 1405.3462440252447 144.71144499732 0.07993606520995357 6
mickey 1404.383450188263 177.74705087294373 0.07997372426157165 4
dunkmaster 1389.880487643252 196.3412355408397 0.08007575924456983 3
alizon 1388.5336294901738 192.21489955208992 0.07991823819568292 0
approvedboat 1379.6578740819891 326.68221095164927 0.08011961465964025 15
dr.love 1358.494763486459 165.7148632196535 0.07992307243204641 1
vaynemain 1353.2907571647129 137.16787265773715 0.07987755162487709 3
kull 1342.3531681364595 309.21399554899557 0.07992570752811189 15
zozzle 1334.896067057915 256.73499252556974 0.07998241801712358 6
saybn 1321.7754533774291 168.2811590691451 0.07994601234758016 1
saybn 1321.7754533774291 168.2811590691451 0.07994601234758016 1
adrian 1320.9670428021398 206.85933907315052 0.07992517074574615 7
crimsonbeast 1311.22151650028 240.5776092856781 0.07999287346607599 4
kimil 1309.9559694197053 132.3770632445757 0.07978299504309855 2
bigboy 1300.3607083531297 113.07954664151903 0.07999192620349309 0
amac 1298.9061379084865 320.18669644003364 0.07999887973074124 9
zensa 1295.607786629841 228.3314537806512 0.08001677319248016 1
blueandyellowshirt 1293.1424084672035 343.28794013583695 0.08002512454967038 14
djkoolkids 1292.8662554473276 398.03808333456664 0.0799990044303881 9
zedd 1291.9240291507151 232.08354777627355 0.07996051313630724 9
kasey 1289.7876471357658 327.4682284757782 0.08002930480000135 13
slurmzmackenzie 1288.0793877046422 304.0947473896121 0.0799928635275457 2
e-beats 1285.286670448828 220.553795155519 0.08002739272243321 1
reich 1283.7082571097137 238.42788414673984 0.08000936759163518 7
cinder 1283.2899102830484 132.70057699849335 0.07998032345593031 1
noxris 1276.2239977013107 339.03154796562154 0.08000426634891733 9
beanfox 1269.0264228064946 260.97708087513627 0.08005689382367137 6
k-dj 1262.356251788828 370.88036568275373 0.08000458736902703 9
dribblesd 1261.2655215980167 213.32376620707237 0.08005257216698558 0
boner 1257.687571267535 225.24693606663038 0.0800436028097373 1
bitepunch 1256.6159404050813 414.98314071871357 0.08001539591392812 14
salsa 1238.1159466452689 231.55587601270418 0.07998478805695382 8
xerox 1229.0875731924964 221.11480706643778 0.0800707832467375 0
rin$god 1228.9306096280006 330.91727179875767 0.08008441005568095 13
unclegubsy 1223.1098014027425 374.83630855573176 0.08004810977355187 14
squirmple 1218.1102049407227 138.7202671484414 0.08003346695546473 0
silver 1217.9258358192285 194.0488369455814 0.07998921472661867 0
rollboy 1200.7738315028473 316.0433193285678 0.08005227985365736 9
taxisdue 1200.07295223551 387.65598699007154 0.08008096938988882 16
lpm 1199.7737698355813 199.82287593689935 0.08005074338162278 4
npo 1198.6695278225066 169.4953209662191 0.0800265621006234 2
midnight 1193.597671622003 371.90766709373895 0.08009114907496168 15
finestsilver 1191.1077000003202 211.4824102139196 0.07997031545776292 7
omergosh 1167.918789109139 191.64855447098168 0.07999888919420442 0
science 1146.169490111237 311.4443528893198 0.08004885340535504 6
gundamrobot 1143.973529937266 213.67534898250295 0.08000078629459428 2
umr 1135.5169228730656 265.44049324857104 0.08012498877982877 6
shift 1122.5939076631703 127.97888619398263 0.07997099274331292 0
kcurb 1121.0364009276132 214.18623597747978 0.07996043756304397 5
supershota 1101.3174915013942 355.00993406227116 0.08015935291645074 13
sauce 1079.9040672483002 300.42606663909834 0.0801225320551734 7
hettman 1067.9144483166583 106.707077168031 0.07987154294535039 0
saber 1065.6660308784813 288.8499603110526 0.08006668763906818 1
saber 1065.6660308784813 288.8499603110526 0.08006668763906818 1
hwarplz 1045.5271796039815 246.92413631264546 0.08010904148648368 4
superloli 987.4677952860944 155.36615995712776 0.07996270768967483 2
nullex 980.1639535010103 144.20523397568678 0.08000608902028912 0
dork 961.5348924286426 266.63834085081476 0.08007577615025348 0
chicken 851.9163784010708 296.00996801440846 0.08022577450601913 4
boof 808.9868160812246 352.51541625463085 0.08012302601582703 4
g$ 686.8960122784904 286.1604777281957 0.08018331178425289 1
g$ 686.8960122784904 286.1604777281957 0.08018331178425289 1
