name, rating, rd, vol, inactivity
alpha 1505.6282895939898 225.25555206282348 0.07992859474973685 7
victra 1501.4875234914218 210.90240265899098 0.07991750479502488 4
moon 1500.0 530.2124135303105 0.08 18
lift 1494.3940776746106 67.2216040368089 0.07939364230507008 0
peaches 1483.1356125205416 266.835879722399 0.07994150185174692 7
knoff 1482.190402144152 364.24627178547723 0.0799297636999294 17
kronos 1476.3895100883326 76.41205395990676 0.07960282858168144 0
aedrenaline 1472.8950251406686 326.29041110517926 0.0799718674078455 7
chair 1470.629872017893 208.95198901919068 0.07992808208606117 0
asianjustinwong 1454.6981063495411 311.9172598038509 0.07994698936741457 11
dr.love 1454.3002705168126 184.18065608370483 0.07990496638232286 1
medic 1453.710109483321 237.30595288730663 0.07994798573768057 2
neki 1452.3930626932167 294.09731290006073 0.07991711794641809 14
itssonic 1449.7637686333326 293.2339936398843 0.07995987568132244 7
tulip 1449.00897408964 141.62953998201883 0.07993487643087477 4
hyper 1442.8820107594477 221.35029779907939 0.07993862466468164 3
dragonbooty 1437.6161155441798 222.51470249411236 0.07993181050355175 5
chaz 1432.5826757478258 259.79625883153324 0.07996112544039186 2
jedcruz 1426.8610844520542 223.5362064890559 0.07994490176897186 2
ksc 1426.7286580055297 339.75871130468863 0.07995118089066978 14
okada 1422.9541485084717 231.03556964127122 0.07993496877419665 6
jackied 1405.3462440252447 124.20912518522286 0.07993606520995357 4
mickey 1404.383450188263 166.60266145838145 0.07997372426157165 2
dunkmaster 1389.880487643252 189.3298276533226 0.08007575924456983 1
approvedboat 1379.6578740819891 302.05376807223513 0.08011961465964025 13
vaynemain 1353.2907571647129 129.7082593662427 0.07987755162487709 1
kull 1342.3531681364595 284.55096432837433 0.07992570752811189 13
cinder 1337.237589852031 144.75453672714121 0.07998815073552523 2
zozzle 1334.896067057915 236.93320977965197 0.07998241801712358 4
adrian 1320.9670428021398 181.83473338915334 0.07992517074574615 5
crimsonbeast 1311.22151650028 229.74400601764546 0.07999287346607599 2
kimil 1309.9559694197053 127.88369897426035 0.07978299504309855 0
amac 1298.9061379084865 295.546641173314 0.07999887973074124 7
blueandyellowshirt 1293.1424084672035 318.69306966783495 0.08002512454967038 12
djkoolkids 1292.8662554473276 373.5294180088355 0.0799990044303881 7
zedd 1291.9240291507151 207.17962791236747 0.07996051313630724 7
kasey 1289.7876471357658 302.8428000625662 0.08002930480000135 11
dumpmaster 1288.0902610061141 274.29892259917074 0.08003180630365427 9
slurmzmackenzie 1288.0793877046422 300.4527234544734 0.0799928635275457 0
reich 1283.7082571097137 213.5490530558902 0.08000936759163518 5
noxris 1276.2239977013107 314.4290844496503 0.08000426634891733 7
squirmple 1275.2220388354162 148.49178022762683 0.08004741460402869 3
beanfox 1269.0264228064946 241.18773462680528 0.08005689382367137 4
k-dj 1262.356251788828 346.33239554374626 0.08000458736902703 7
bitepunch 1256.6159404050813 390.4960256304307 0.08001539591392812 12
omergosh 1251.9220584976047 325.5781322050493 0.08002782966136424 10
bigboy 1243.565933241815 124.37691604396818 0.08000209916818406 0
salsa 1238.1159466452689 206.64915792371508 0.07998478805695382 6
rin$god 1228.9306096280006 306.29790312724765 0.08008441005568095 11
unclegubsy 1223.1098014027425 350.2938359966645 0.08004810977355187 12
rollboy 1200.7738315028473 291.3934716316967 0.08005227985365736 7
taxisdue 1200.07295223551 363.13193473949667 0.08008096938988882 14
lpm 1199.7737698355813 188.80934803570705 0.08005074338162278 2
npo 1198.6695278225066 165.33045262539054 0.0800265621006234 0
midnight 1193.597671622003 347.36010710486204 0.08009114907496168 13
finestsilver 1191.1077000003202 186.48133370862197 0.07997031545776292 5
silver 1169.3951315818308 252.062533025235 0.08000782619215119 3
shift 1168.6937137550144 135.6745528716397 0.07997843528516606 0
saber 1155.0330870860053 350.2916589241575 0.08007597858203287 11
science 1146.169490111237 291.7901192849479 0.08004885340535504 4
gundamrobot 1143.973529937266 209.7565691176484 0.08000078629459428 0
umr 1135.5169228730656 245.66397204452434 0.08012498877982877 4
