name, rating, rd, vol, inactivity
sylarius 2130.923287761403 260.184269156018 0.08089293613060589 8
jams 2129.5908852690154 272.99703696869466 0.08068169041674222 8
bladewise 2105.4306659406257 248.168907883259 0.08106319103668395 8
bluezone 2006.1909632865554 209.37587584210453 0.08100993378908557 8
anjo 1979.0114542670253 108.32546596515623 0.08020712675962577 1
neri 1888.4673926623213 63.84325691495488 0.07998938785031573 0
smear 1862.1243672613275 82.08887540804197 0.08050726579233325 0
alphicans 1859.6061094579995 198.4499319690049 0.08010110071875577 8
fedoralord552 1858.5604466983918 76.42582141589986 0.07986524394927935 0
yardsale 1846.9408705130622 126.50853807217374 0.0802783160309766 6
dylanlan 1841.2212350964426 149.18390638697957 0.0801587137237226 6
ndiaz 1837.7048278972297 73.55557762156252 0.08006745236524572 0
minifedora 1827.3128638263534 57.72935475912664 0.07965004046581876 0
crogunk 1794.8538665605656 289.60625043159484 0.0800665994852498 8
star 1791.2320990384853 291.544640274741 0.08006106140495471 8
mandible 1682.8280417636138 194.02366224488125 0.08001960239211924 0
limeee 1672.8890962850626 164.81828820935525 0.0801200230022456 1
bbro 1670.964129296509 215.61972280991657 0.07993170514158783 8
lights 1666.5834884985186 277.0759816243113 0.07998673298405998 8
salamimommy 1649.0393055064662 222.3936345758574 0.08006548757908376 10
jraff 1641.5428630336046 182.19944897658317 0.07998512051585502 0
tags 1624.3528621976131 227.59171557211502 0.08037648432410978 12
sad 1619.2907257233378 96.1156956365618 0.07977941816187209 0
pelican 1604.1088005045626 166.05570924149796 0.07984706231783904 3
giganticfedora 1602.78573611593 198.1658461153268 0.07992853369794006 7
arca 1602.1521350711996 111.30988556842554 0.079530020076631 5
gouda 1589.3646866315758 182.97560504685597 0.07992658259857127 1
cris 1584.3631706911005 257.5613110728969 0.07997953373017175 0
commandaguy 1581.2645181344892 171.0401446350511 0.07997880817191569 6
nugs 1568.162221827152 238.8874098962624 0.07994367378629808 5
kuraudo 1566.430923485603 335.52535111288125 0.07993617057446804 15
dew 1566.190270178487 164.88059394089746 0.0798946276098908 3
compushwa 1556.3229290196596 110.4249597422208 0.07981758428894695 1
sdk 1552.6365474721515 102.26907466546103 0.08004390948378284 1
adamantium 1552.0700367786835 115.10839300556273 0.07999152030272653 5
yawn 1526.7757263423587 201.04951685672026 0.07992058867442424 1
alizon 1521.131769174905 296.7171777741027 0.07992960253940522 11
figa 1520.927553207232 85.1314778766477 0.07976209369555962 0
gumby 1514.753580221478 307.3727991173847 0.07990188537594994 14
alpha 1505.6282895939898 237.6830908717968 0.07992859474973685 8
victra 1501.4875234914218 218.35885058771615 0.07991750479502488 5
moon 1500.0 542.3945152954287 0.08 19
drummercon 1494.659465708203 185.17878542850207 0.07991946054416856 0
lift 1493.3658478196994 66.68132534210146 0.07934673472782909 0
peaches 1483.1356125205416 279.1970111142192 0.07994150185174692 8
knoff 1482.190402144152 376.5108310039257 0.0799297636999294 18
kronos 1477.2287395143517 73.36810443657433 0.0795283719701844 0
aedrenaline 1472.8950251406686 338.58602995200994 0.0799718674078455 8
