name, rating, rd, vol
anjo 2037.709141383154 69.67446712681 0.060265725910196966
yardsale 1904.9741323329324 69.65838297893717 0.06038031081399107
jv 1892.0509544741658 62.48803286949272 0.06011923751499893
bluezone 1883.1664128099624 141.2381314515531 0.06061757608168632
sylarius 1876.2998331512101 123.11768228678561 0.06033137437223611
jraff 1816.4476027711726 69.51786575622782 0.05990166548527538
nugs 1816.034690113173 61.09262895520308 0.06006036002758458
ksc 1786.823188476428 62.78367383812923 0.05990272736597606
tags 1748.619667802897 80.42244833389846 0.05995063509201022
mittens 1736.349116999957 144.2326319863968 0.06015595543159876
poppinfresh 1728.7531029824602 65.149567600157 0.05994830313348779
limeee 1713.635216495585 80.12364048656904 0.05999052105649593
arca 1706.8112715532234 236.39416087103163 0.06000676693675661
alphicans 1705.8287805017512 156.2756860938476 0.06006332309343601
dew 1703.4179577740463 69.5741962030853 0.0601298530001602
naz 1684.9711200236043 76.482152365652 0.059903694803279714
salamimommy 1675.1155045566356 153.89821488043174 0.06003575234964382
pelican 1672.0154453978369 64.21506675449925 0.059812225472624936
chochang 1660.3457627549258 84.91166573151469 0.05994582690952589
kronos 1633.9406945343364 59.155334677782776 0.05972363115067807
minifedora 1605.2599257250442 91.71770750525509 0.05990384467381393
victra 1603.7577783673817 116.61866555618914 0.05996555937111704
npo 1603.014013161134 66.94310374723328 0.06033344195288972
silver 1595.2112475635884 96.39874712319761 0.059857911817423934
woody 1586.9816773647383 149.3126561013457 0.05995159917612938
borz 1569.3064535946778 144.25774283722308 0.05994397724346859
andhobbes 1553.7020092850019 177.66580996231423 0.05996470802803844
kelarisfromvancouver 1542.6305324222956 121.40650437578509 0.05990783270573156
approvedboat 1542.6172885636604 91.99304445066281 0.060069812295591454
medic 1541.828158876007 165.06098219925065 0.059957100231893344
drummercon 1540.5911272602284 107.62438448706125 0.05998905285646596
kull 1539.1746791930307 73.97169634918261 0.0598423646351487
smear 1538.3291035775715 106.51171034413676 0.05993090835968006
tulip 1511.9038111475422 67.13677085341607 0.0598242914619464
yawn 1506.5446283677275 163.65872553122617 0.05995278875656106
saybn 1505.3389366405027 198.29658330086772 0.059971387871014595
fedoralord552 1504.4774163268198 87.03942976879286 0.05983884346338582
jedcruz 1495.5121148614805 169.42225289031342 0.05995633353771047
kassey 1488.3946928643436 99.82834838080441 0.05998806276185091
ndiaz 1487.9925577934837 156.59620886608275 0.0599598340963982
lift 1484.0097532636757 133.23652933554692 0.059928921063355116
loopy 1483.2056315527855 172.23345256340866 0.059959060840764515
chair 1465.4165197728478 210.2440572153249 0.05997747688406222
sad 1449.2022156409598 114.76525528472986 0.05994539896212992
scrubsauce 1448.4134643008676 227.62759044857432 0.05998288387525503
asianjustinwong 1440.943182107053 181.1314230150275 0.059967951550125485
bbro 1440.8110319032505 186.49204442013243 0.05996992775027699
conut 1440.1081621108108 210.5009174103219 0.05997946093397513
takaio 1437.9630661127248 177.41926643277438 0.05996795931067282
christinefromnetplay 1431.9456425329438 191.854473795461 0.05997416451197666
hyper 1420.4483820592452 186.17748633770668 0.05997464309908796
neki 1419.4051984781877 234.40264071317648 0.0599866552038473
jure 1414.7943469069542 211.8871515855448 0.05998259416009794
salsa 1414.209758648673 106.55425048315585 0.05997790266679007
colt 1407.4827139019233 92.3325756726603 0.059940861499546645
marru 1401.555983185377 94.41020694939608 0.05986471635379957
gouda 1398.2320233863572 181.10808682801658 0.05997932577546909
sendai 1385.3729006807737 189.63723006231794 0.059984540818000746
trashman 1382.482095249655 188.50279454054942 0.05998501070678232
brayden16 1376.95829668168 185.55067187676326 0.05998659499662888
tak 1376.050424889185 210.33123265307847 0.059989138628838326
sunshine 1375.64342520935 220.66406307941025 0.05999015481263125
squirmple 1373.8085239697384 104.71272386668986 0.05994249083469459
gumby 1370.881090962722 207.3460297025201 0.05998986993308921
figa 1366.6124402093524 96.23118000661138 0.0598980374708412
noxris 1361.365871681138 214.46507446882936 0.059992643322771
koreanking 1354.2178810488847 105.42108893933029 0.059964000049819687
nicknasty 1347.9526830547873 198.31803831040946 0.059996301059197704
unclegubsy 1345.5584342979244 118.08119814102022 0.05998249814671589
rn 1344.1293020838111 207.86926430171312 0.059996789998228314
jackied 1342.2356262402 98.02187508325322 0.05992264861507734
kcurb 1335.4124657705033 223.08203799498474 0.05999842922310353
dr.love 1324.5350951485107 147.26377092743041 0.06003785873812573
okada 1323.4169510499698 208.83055402373822 0.06000275751174059
dotcalm 1313.2268747455587 198.19061391250435 0.06000874516983224
coolalex 1306.003816240585 214.8038133860617 0.060006888617957325
alpha 1302.2435659712964 207.8734122654798 0.06001053187683633
blueandyellowshirt 1299.200517293664 234.10579163917646 0.06000566348498215
turboscrub 1299.200517293664 234.10579163917646 0.06000566348498215
crimsonbeast 1298.2992616224947 194.60879165616456 0.06001665611700324
phantom 1297.6573671186798 95.99338178716923 0.05992481459306865
tony 1283.971951276954 119.58785322332797 0.05994182410583434
maigai 1278.2688132474077 206.44122464062482 0.06001933095685407
bitepunch 1275.711879853523 153.12229089793556 0.05999739508570386
knoff 1270.8318939137894 236.75879683128062 0.06001209312864547
bigboy 1268.4754097020925 89.37810393831319 0.0599204304540464
chickfungus 1268.3754049098548 235.61151655666433 0.060012596623836206
wharplz 1266.2041280629198 224.53395396487628 0.06001628816206915
gundamrobot 1263.1332154487384 227.64372746377944 0.06001584094754311
l.p.m. 1261.9335858122122 138.55507566639093 0.06001720644547723
jarobi 1261.5497222447343 226.45204502117593 0.060016859955188025
dunkmaster 1258.6237710757355 200.23807265882516 0.06003158294741585
kimil 1253.3604512711083 125.5923249206771 0.059963363117691675
scrublord3000 1252.6818821529578 255.54010414229793 0.06001206352634158
cinder 1251.8664282269824 129.4725332283823 0.05997338181907362
dynasty 1244.1946817565365 168.14765605629015 0.060018367287234975
jetfuel 1231.7645313357323 242.7147892238146 0.060020138517590346
apto 1219.4385531762423 218.75470651670437 0.06003535540227765
nate 1218.4482449744996 245.0619852365286 0.060022943210972714
royalty 1205.324074198814 226.6342625564907 0.0600351438545579
fox3345 1204.2261464011435 222.63258877476542 0.060038744759646184
skittles 1203.7333979788452 113.06808355854898 0.059977840694106145
midnight 1202.6872065923314 178.82752183810845 0.06001323133582966
butteeeers 1201.17985033459 219.5794388947499 0.06004222385354211
lillicoi 1199.4380570827109 239.56431067897657 0.06003074529396399
boof 1191.2579324699261 101.96700320856523 0.05996511722675536
chicken 1188.8797743293592 215.25386831873064 0.060052051077866916
ravnica 1180.865674866563 237.33965427677583 0.06003722155813246
cutieboy666 1179.595389719786 247.5474515777981 0.06003248153693203
sdk 1176.608715562048 107.50167685963608 0.05995765787962864
taylorf 1163.0748103710928 234.37355693982425 0.06004508481375307
leflur 1159.513180911112 241.44423535839826 0.0600415329777428
chaizord 1151.5512352639566 234.60122711488972 0.060051039817556606
saber 1147.205701368319 119.34080474987068 0.05996719373337624
mahman 1137.498996901091 192.41572676174025 0.06000941192350755
gmoney 1134.668968403882 222.17818963750796 0.060069529241965965
bent 1133.5871284056361 228.86913238122406 0.06006191138628562
