name, rating, rd, vol, inactivity
quaff 2255.8323711953008 113.11260020902522 0.08146031631736177 1
sylarius 2180.8724015720936 146.1584624826033 0.08419027435771398 0
krizski 2002.0430560854995 71.63488403779618 0.08084663420548095 1
odds 1922.8026757023829 83.66449274242838 0.08007360401247374 3
mach5 1876.3832567783197 176.8053180135277 0.08190445831123783 7
garbage 1861.9855225689337 80.65340719472873 0.07973786705801078 2
mftea 1855.015843576333 129.6726453128668 0.0802745213750589 1
riceboy 1833.7629204319321 213.17352499199694 0.08000086453886888 13
swan 1829.8915384236439 61.2555990484334 0.0800568985233609 0
leaf 1792.560271121461 87.99031476806302 0.08003338975812786 5
poppinfresh 1784.8000387979264 103.63612717539257 0.07993359850782647 0
dertymike 1758.2208580056042 288.07269504694085 0.08022754885238001 13
dimentio 1756.30058563606 80.45869575948541 0.07974450461201318 0
qwuv 1738.120290392586 59.95180175113704 0.07972772943678975 0
minijoel 1690.4877467732167 59.84659414061304 0.07965771529325884 0
falco 1669.1253856949172 253.03903117038092 0.08002555312917731 10
milessss 1662.8507727648328 103.08882899728171 0.07986890986789742 2
liban$ 1643.3135538099827 90.13183750031702 0.07956301822410672 2
wamsa 1641.467423409971 61.820499897420554 0.07927068974191041 0
zipper 1639.3238154025935 161.21195469905896 0.07991238481900091 6
brunch 1630.4386804396265 84.93564980946097 0.08012795774296179 0
princessknight 1604.9133236543073 195.0050733892067 0.08005298998201524 9
ghillieguide 1581.2513539379681 315.3487108742757 0.07992691619777435 15
birmi 1576.0961187016615 58.47798268464021 0.0793635956672813 0
rash 1575.5984845546748 139.0777960268774 0.0798017572796421 7
vision 1573.0869633223826 72.79160181787933 0.07943674419541288 2
nexusflip 1560.103002792267 277.4727038057386 0.07985784567297453 15
gocutiego 1514.870075119944 185.35466630918833 0.0798496745152066 6
isis 1510.770504127633 111.30414582251294 0.07946952179916862 6
chewwie 1508.177129320051 289.5627442310449 0.07992293430294733 11
magpie 1502.2708060167465 204.40632896086342 0.07992023220589498 2
bigbird 1498.4709572422132 246.08820151839674 0.07998679138796251 11
stewie2k 1497.10566619941 176.87526557027425 0.07989190219884208 0
superanimevapegod 1496.5336615938822 270.05935928330376 0.07989774135745445 11
rat! 1496.276523142461 86.19225626631693 0.07955077449756616 1
kia 1496.0097368545366 348.25653466812275 0.07990919531408795 17
emgat 1492.3914033250312 292.27670320023844 0.07992579246705668 11
rtsvicta 1486.1696725818313 190.9924276681774 0.0798840022950184 5
thunderbob 1482.0825169069954 165.38412396385036 0.07987607428220993 0
blackgun 1474.8150707781838 246.73790733323779 0.07996565638163673 9
linda 1464.9364431997237 167.86665073287918 0.07983743125475752 5
tsteak 1461.0531230986808 93.82623207653147 0.07944760463010841 3
jackwallace 1453.7449105948006 352.2050980686471 0.0799600525861281 13
tino 1444.2307525187305 396.66676761306445 0.07996775709713135 16
nitrous 1443.3837698030154 349.83257573074593 0.07992326627887786 17
babe 1436.8655301765905 275.0446903131936 0.07994616493418365 8
kova 1436.3986277355825 239.497954293957 0.07992791177677844 7
escalatorboy 1435.7978573630567 328.21971197660486 0.07994790206544183 13
venison 1427.126041609118 175.6146924114174 0.07983785784913315 6
meleekunis 1410.6679853281703 254.90804732543435 0.07994197329812161 8
thegroose 1410.409653522979 211.4421546756996 0.07994310721170679 2
finsnreads 1408.1955398443633 144.32973069997556 0.07990047117244754 1
boggles 1400.0956763638712 397.54916710462254 0.07997140647564395 17
boxedsalt 1400.0956763638712 397.54916710462254 0.07997140647564395 17
backsalt 1400.0225001851225 385.42910978054147 0.0799714313058047 16
bapple 1390.741220450263 95.36900280213142 0.08014703353134162 1
dishwash 1389.9214479885432 316.58006064732626 0.07996656991414426 11
jam 1389.3113886618062 386.3550783363773 0.07997059802711426 17
sykke 1388.362976692788 202.9588870568758 0.07991287383919121 6
darkaozorax 1382.1348733284012 239.3764850244072 0.07996374559515712 2
auntjemina 1360.1445974118963 313.3392705402354 0.07997823854782579 11
jira 1350.6961878702923 355.3998389819768 0.07998733344957257 13
duckrobin 1342.595958224723 64.97821403158179 0.07954226599504677 0
fish 1340.2251484510332 384.70516490634935 0.07999399346641597 17
runawayfire 1338.7611791135012 262.19738149181484 0.07997945648452567 0
kegwrecker 1332.4299710412781 378.7995421283612 0.07999983677535452 17
dokmomo 1326.5920401835613 125.99925989352221 0.07978350477894688 1
soupostrich 1311.0762361878883 171.2205414418011 0.07989253855154628 6
unity 1310.9819965221905 108.72619179220347 0.08007184505427029 0
me$|platplat 1309.290118288046 231.90937436293663 0.07999859374593722 4
ashley 1304.9760062070281 173.53834619353344 0.07992525266448969 5
slinky 1293.1400429055873 141.19332334213857 0.08002617914387998 0
dkang 1290.51285954632 368.27404004463995 0.08000781912256869 12
nito 1285.7670778370327 350.2206975889592 0.08001948212782703 13
stormz 1275.4590749906793 348.08834028450536 0.08002705797657375 13
jip 1258.038619328462 187.1014365374471 0.08008751381021012 0
yzus 1254.112684764468 301.56347752265367 0.0800234653817166 8
spicymeme 1252.0907519721843 278.3117014498291 0.08000627908556514 2
greenapple 1246.6986399627394 132.868833179144 0.0799305519403124 5
jlips 1237.2934637370474 339.0989734523187 0.08003694214002487 11
nexttopmodel 1235.5892638119408 367.15984556803437 0.08006368774217783 15
phi 1232.497493004926 381.7259039695801 0.08008275043037798 17
tubbs 1222.5228314539738 356.9198388545783 0.08005506755072936 13
swell 1219.0025043226096 219.1757589536332 0.08007393684640707 2
scotty2hotty 1216.9460052804732 347.7031292508828 0.08007048548557989 13
