name, rating, rd, vol, inactivity
quaff 2272.254616844697 109.9851489967924 0.08145489502838443 1
krizski 2002.0430560854995 80.28547411030071 0.08084663420548095 3
odds 1922.8026757023829 99.86073952691893 0.08007360401247374 5
poppinfresh 1878.1673315201924 79.98409597286276 0.07989638567874748 0
mach5 1876.3832567783197 201.9106445812429 0.08190445831123783 9
garbage 1861.9855225689337 92.95770598285159 0.07973786705801078 4
mftea 1855.015843576333 137.14711796540976 0.0802745213750589 3
swan 1837.4463005730438 57.16690101330404 0.08000275703830417 0
leaf 1792.560271121461 114.03363057711391 0.08003338975812786 7
dimentio 1756.30058563606 85.8095112438279 0.07974450461201318 2
qwuv 1744.8977963324596 56.92683515124537 0.07964576113399524 0
minijoel 1690.4877467732167 65.96501626448085 0.07965771529325884 2
falco 1669.1253856949172 277.78444251548643 0.08002555312917731 12
wamsa 1642.1219152938852 62.49252776987744 0.07921767606507574 1
zipper 1639.3238154025935 186.3620684763071 0.07991238481900091 8
milesss 1631.8676981008646 96.95116642827396 0.07982796226163298 2
brunch 1630.4386804396265 90.18702920784968 0.08012795774296179 2
liban$ 1619.4923991122373 90.01062333534277 0.07953316530025824 2
nitro 1616.9489250343047 168.3377664357589 0.07995420354386831 2
princessknight 1604.9133236543073 219.96580217355574 0.08005298998201524 11
isis 1594.9186843926664 88.3084679124186 0.07944694778089627 0
aozorax 1591.7952049507828 149.04464363726473 0.08006364568426153 1
birmi 1590.2185295761356 55.727162780077435 0.07919855477121368 0
rash 1575.5984845546748 164.39883928768043 0.0798017572796421 9
vision 1568.568951542047 73.09331233753524 0.07935858939544657 0
tsteak 1527.4056899595978 87.69881751901421 0.07964066118008323 2
gocutiego 1514.870075119944 210.35859035795417 0.0798496745152066 8
rat! 1509.0133372915054 85.1908886733698 0.07948128328319098 1
chewwie 1508.177129320051 314.2145026949812 0.07992293430294733 13
magpie 1502.2708060167465 215.34038944190948 0.07992023220589498 4
stewie2k 1497.10566619941 180.96093158810726 0.07989190219884208 2
bigbird 1496.8469584712325 131.40126499034142 0.07990582850327468 0
superanimevapegod 1496.5336615938822 294.7566560587194 0.07989774135745445 13
kia 1496.0097368545366 372.8002334631551 0.07990919531408795 19
emgat 1492.3914033250312 316.92258546985283 0.07992579246705668 13
rtsvicta 1486.1696725818313 215.9685437711363 0.0798840022950184 7
seemorebutts 1484.0557907386255 166.016675190213 0.07989355202666006 0
thunderbob 1482.0825169069954 169.54425668024632 0.07987607428220993 2
blackgun 1474.8150707781838 271.5007275845448 0.07996565638163673 11
venison 1471.944660252102 134.88586442903508 0.07976582782360331 0
linda 1464.9364431997237 192.97084746469946 0.07983743125475752 7
kova 1454.6760989139848 174.6739672910106 0.0798672453540079 1
tino 1444.2307525187305 421.14585269493114 0.07996775709713135 18
thegroose 1444.1742930790751 143.1091378568575 0.07986444214604417 0
babe 1436.8655301765905 299.73046608280396 0.07994616493418365 10
meleekunis 1410.6679853281703 279.64658524136075 0.07994197329812161 10
finsnreads 1408.1955398443633 151.64508440090063 0.07990047117244754 3
bapple 1391.8724455725223 84.25285410822526 0.08003552341067852 0
sykke 1388.362976692788 227.87992080110251 0.07991287383919121 8
tomthebomb 1386.4034768571669 198.15615293595351 0.07996531718146956 1
nate 1351.5440646173477 196.78814835564506 0.0799883541870807 0
