name, rating, rd, vol, inactivity
2manycooks 2322.963022725441 202.3365169307772 0.08182042369330063 3
exodia 2043.1973126292157 79.93255041068778 0.08032655674412373 0
alphicans 1862.4448491182143 76.27908489574207 0.07997126682698973 0
silver 1811.0596907156246 61.42494458000015 0.07976983123645247 0
neki 1798.579292671788 91.48525186530689 0.08031976774670768 2
sylarius 1785.9075006416529 90.75077754313534 0.08103578563637043 0
emily 1704.0122191681357 133.1205798171183 0.07969680369769103 7
beanfox 1688.0534108900044 69.46826121288856 0.0798742641617019 1
snow 1668.9858928762646 190.8475824959594 0.07999897888858674 2
superloli 1644.371040623213 80.81128449585506 0.07948747495366125 0
conut 1637.8251800152664 96.78891702428074 0.07989284379428108 0
marf 1637.4461755922066 195.0358336860038 0.07997554806425992 5
kidman 1633.9394966576883 71.5850193959839 0.08033301347139049 0
kofeezy 1630.7356537598043 113.79775786383927 0.0796878001526414 1
kofeezy 1630.7356537598043 113.79775786383927 0.0796878001526414 1
muzzard 1629.313876769519 70.4415347053685 0.08033650273395952 0
chaizord 1615.227339318103 147.6369677232207 0.07974339596078484 3
compushwa 1606.3391140454498 118.2256275917196 0.07993689170004062 2
accents 1602.2507008966704 148.66431502669266 0.07977028974377097 2
travishvii 1601.4212265209965 191.12108137102499 0.07994180420383808 2
saltin 1588.2088102716552 253.08491638131008 0.07994638692836145 8
vypex 1579.265222451615 173.2509660385822 0.07988268554302586 2
hwarplz 1569.8539601700868 132.66190480070895 0.07996280211982712 0
nessisless 1566.3863032051213 92.54667077963728 0.07987939672575647 1
obito 1553.340891739339 123.03521525667621 0.07970491498492262 6
grylie 1552.2074570030381 215.55108498058175 0.07993926162745278 1
grylie 1552.2074570030381 215.55108498058175 0.07993926162745278 1
spamcob 1545.470356847631 193.59897285860478 0.07991875304822534 2
vaynemain 1532.1052139285011 294.9508605038464 0.07992319719133242 12
jinkx 1523.0532816802652 283.49299161272677 0.07992206000615057 11
peekachoo 1497.1073962915004 133.22310749058443 0.0799818470889565 2
mornville 1495.0539286503488 209.2765705305068 0.07994359418514102 0
trashman 1489.14356750176 237.87226305245383 0.07990706178221338 8
kuraudo 1486.4543062022149 282.1757364784959 0.07991938084293189 11
mickey 1476.5533178274727 79.17933167210774 0.07945539729468637 0
yanase 1474.859243862549 249.3596744151496 0.07992289163834859 8
chowderr 1470.558930375762 211.09098198511427 0.07994671278066312 0
rileynoble 1462.3726752154566 274.7408036526422 0.07992815619600895 10
overcast! 1419.5314911578744 237.48073053809907 0.07995165477834897 5
lan 1412.117140830714 225.06710438310952 0.07995318947804562 2
eevee 1406.1071630704373 168.4141153606358 0.07997483105817178 6
alerf 1405.5107124093247 148.7532478283466 0.07987807279933329 0
devastater 1405.4730064173625 337.1650822971685 0.07996474021888708 13
nullex 1403.8072792299051 82.35182627629965 0.0798487286060234 0
4f 1362.3705315605346 228.14227771039884 0.07997165405668355 2
jetfuel 1359.9017348010561 89.08199137295193 0.07967458241730194 0
kieutea 1352.5238590493434 326.8703716233129 0.07998731245447471 12
omergosh 1352.1155468648512 171.21291241818804 0.07999426408774851 1
tomgen 1351.765599800225 300.47206244900053 0.07998626657908053 9
moon 1333.326002353318 242.4233887403976 0.07999385480443368 8
deck 1326.5511784076934 236.77091308240125 0.07999394057763212 5
tankeroo 1315.5270724209345 216.00233022582316 0.08000890265498349 0
zozzle 1314.5240207942095 169.67243473080487 0.07991472990995811 5
moose 1288.6545710523058 219.40087230110245 0.0800254757050601 0
minifedora 1287.5132717887307 133.37983459884435 0.07995353879488745 1
matt 1287.4455683541314 293.3627590417553 0.08002249252439807 9
to 1286.7738725557372 221.51862400818516 0.08002726028796589 4
diop 1279.8909553782473 118.92844303978555 0.07997133338058861 1
apostraphy 1276.768347715368 358.32527917260387 0.08002324858694887 13
huk 1268.4327933801987 269.08007671963986 0.0800114386258493 4
yoshara 1265.4196206966385 129.5513173815425 0.07987187672079192 1
androcks 1254.4826926705825 358.79192583885583 0.08003554806365741 13
socks 1253.3932661157949 260.57909216595874 0.08003866421715497 6
pip 1253.3391715900711 127.46283153251025 0.0799830488020069 1
boom 1252.592545347864 373.7640702384732 0.08002855239252728 13
goobaby 1252.592545347864 373.7640702384732 0.08002855239252728 13
armour 1245.8025649809815 173.79536420532474 0.08007777411928943 2
wolfy 1243.8532009802102 212.35923386578133 0.08007007481797095 0
zyrus 1243.2976007654565 266.23994050423744 0.08001693392368678 2
outlaw 1227.466533158337 255.93772863033962 0.08004812866624025 5
l.p.m. 1214.8494464737437 160.19994375058386 0.07999878099115573 2
sk 1199.6559629460894 210.66832534649345 0.08012098048988699 0
victra 1194.8988271691496 242.76015980217812 0.08006185020960487 2
lift 1186.3083862354572 142.68871871460647 0.07995905093983055 2
cinder 1182.2618791637567 252.90589773420152 0.08007446568833346 4
tipihn 1168.7156037807508 160.41656181501435 0.08007603540173955 1
sendai 1150.7502549520523 184.3554991192957 0.07996687748022645 8
rapper 1146.424104180646 257.2525024193936 0.08011081441405635 5
tokaio 1139.1048938948907 240.31922164545958 0.08010293171860401 1
umr 1121.989671727003 196.00423825506562 0.08001633012368568 5
mahman 1096.0701040748468 347.82377101718566 0.08015562599425219 12
science 1089.5227535699628 174.79291971849256 0.08004532089829329 5
fedoralord552 1076.516215098739 214.34833523384472 0.08009891495507333 2
hettman 1054.8881769243344 225.67182428824123 0.08004454147071374 2
lilikoi 918.8697358358338 230.800170702998 0.08007542484050872 5
