name, rating, rd, vol, inactivity
anjo 2029.9993918314758 75.81084102676033 0.08003457492444901 2
yardsale 1961.5377051532394 71.2498225028473 0.0809477578777538 1
sylarius 1955.897922848508 109.62613002475352 0.08078422568425936 0
jv 1902.3595390272853 71.50641741582663 0.08027557218081391 2
jraff 1871.2911233443542 61.74409139546306 0.07973253414409824 0
bluezone 1846.630646692557 265.2120603318941 0.08099337262564145 13
nugs 1836.0577965684413 75.19966542734234 0.0807036730357139 2
ksc 1809.9619984776125 68.11536768259937 0.07977089283785745 1
dopesamus 1801.8371221582106 97.54733562372094 0.07988508676423448 2
crusayer 1767.430032221547 88.32935885627963 0.07975550455605507 0
tags 1763.4253630045168 138.07937970203014 0.07989281622559286 8
alphicans 1755.6804946651316 139.718695448248 0.08013112757888455 1
mittens 1753.8649501415323 208.03882090057678 0.08037332668669218 8
poppinfresh 1745.9735924312565 73.65301763336922 0.07996871714930287 2
dew 1741.9121220739858 90.8867443493564 0.0801885397454792 4
pelican 1718.1916167090442 66.6446232283322 0.07953547145011221 0
chochang 1683.9979406169848 84.24150180492738 0.07980187431376937 0
mandible 1655.2440028926326 128.98731744528928 0.0798951207182944 1
mandible 1655.2440028926326 128.98731744528928 0.0798951207182944 1
woody 1635.4626534765314 110.03017683041077 0.07991106984974247 1
kronos 1633.3669562424243 60.68880217714065 0.07925933411300594 0
victra 1632.5215853649058 105.83436542701214 0.07986202114043138 0
salamimommy 1603.5047299854957 217.68398182028878 0.07993921981677755 7
npo 1598.434540878332 71.49334090533962 0.0802410599326911 0
minifedora 1586.6214842601426 96.92100928057094 0.0797559065273592 1
smear 1570.1014610605637 100.34375789014075 0.079758230916761 1
drummercon 1563.5275065869796 89.1467721027084 0.07985058142236173 0
borz 1562.8823651396588 272.297254016335 0.07988913883897247 13
omergosh 1552.3346643311697 189.46613483542285 0.07993196969404422 1
approvedboat 1549.3977318491047 120.55131650670614 0.08011099270428162 3
fedoralord552 1542.846070858552 98.67913596472121 0.07955286835502562 0
silver 1541.8244669239778 118.77219951697326 0.07973638163425358 1
saybn 1535.2118707017119 130.01332104559478 0.07987736400608524 1
saybn 1535.2118707017119 130.01332104559478 0.07987736400608524 1
kull 1529.8760973991266 84.85125633400891 0.07952668053728362 1
medic 1524.031825942591 202.43471608873935 0.07991196940143497 4
yawn 1516.48337641414 176.10042564277637 0.07988913983008428 2
tulip 1493.1260320990507 91.3774774776593 0.07948555655872289 0
andhobbes 1488.7956230101308 173.01470013968168 0.07989102174736226 0
mr.bulldops 1485.4210018567235 168.94583515044468 0.07988480735959248 3
timto 1478.4959075514184 207.48650152391275 0.07994298589933865 0
bbro 1475.399987341498 304.611682589714 0.07991804501605235 13
jedcruz 1471.877736286752 208.0560057035461 0.07991864009094266 4
hyper 1462.9076924266685 257.80782788392446 0.07995305177261341 5
lift 1461.1060844973147 145.90648392794802 0.07980438248468966 1
kasey 1453.6416135307577 120.41558579525417 0.07975498904420202 0
sad 1450.6347529574339 104.33123110703619 0.0798478794482703 1
bxxrams 1448.7041202263842 172.2972097909253 0.07991350166348295 0
kelaris 1447.0250636408364 163.05258470894165 0.07981450013004576 2
asianjustinwong 1435.7706665526403 268.100142934115 0.07992768042826873 10
figa 1433.6120647863945 84.95246277849463 0.07984966014568601 0
gumby 1433.2033788832525 317.05868349105793 0.07995058761674365 12
justjohn 1428.8488144303926 112.88906401107695 0.07983825518347651 0
chair 1426.5198318346568 192.06886567866385 0.079922045668207 0
ndiaz 1417.1981247122037 150.6999176086964 0.07986244102088041 1
knoff 1412.7820979859068 426.4093581062695 0.0799875713068684 15
jure 1410.3984029338494 269.92247514548825 0.07995818379691981 7
salsa 1408.8869232378656 146.02383897097573 0.07995683201505702 6
christinefromnetplay 1408.2965905676424 251.35520981217402 0.07994941580101922 7
trashman 1404.110495669034 272.3088643367261 0.0799471613395854 10
kcurb 1399.1542657404657 350.1779552175252 0.079971724401958 13
sunshine 1393.6665839359448 333.0192037607438 0.0799665944288632 13
takaio 1387.8056514399136 202.92082217918022 0.07995112121388424 2
gouda 1383.6413740337139 202.53868703950516 0.07995332330280142 2
conut 1383.5888976776746 156.56902999152751 0.07990434278741697 1
brayden16 1379.5008937053249 299.270215531577 0.07996634532878241 12
jackied 1376.6564119176896 96.88061027569228 0.07981196707665801 0
koreanking 1366.579186267567 153.38945383937696 0.07985458915398816 7
tak 1361.9629455896961 264.5572072043925 0.07997515664232663 6
alpha 1356.8673974030653 329.64235968662103 0.07998380981781657 13
colt 1349.3958429919537 103.790477221894 0.07990725884745353 0
tokaio 1345.3003677548716 210.7218243877808 0.07999130208525858 1
scrubsauce 1341.738181499575 369.7235205596174 0.07999450999812788 12
unclegubsy 1329.6868893327767 130.6190906084206 0.07996313746517023 2
phantom 1327.829665780395 90.9574139150822 0.07979345916385921 0
e-beats 1323.625977028163 222.25522260536317 0.08000248842130085 1
dr.love 1322.5795730772904 142.66781735297656 0.08004771514219103 1
noxris 1319.5949802900363 244.73172258490763 0.07998943817704314 3
squirmple 1309.2579669232503 176.60713600522257 0.07979868235258998 7
sendai 1304.950120689219 169.74567783350597 0.07993115588057101 1
turboscrub 1302.8978471175171 319.61226558916957 0.08001177995792987 11
lunamelee 1299.9739440789997 385.44407623666933 0.0800108202224828 15
rn 1295.419943792151 239.35157451637505 0.08001114129540651 5
kimil 1293.217459705504 125.23076600283183 0.07989782008780394 0
blueandyellowshirt 1290.4303987538947 332.4977617684414 0.08001413751948133 11
coolalex 1284.1575628306668 257.07884673611284 0.08000948792895626 5
alvin 1278.1366384370033 215.91358523562587 0.08003583630067948 0
tony 1274.8290676748104 136.5712466930282 0.07985566528214878 2
nicknasty 1273.3772728789672 267.1894725074319 0.08004122236225883 8
bitepunch 1271.4216242571365 253.99024804990884 0.08000096569613996 11
crimsonbeast 1265.7329607109214 232.31000673014444 0.0800321610957853 4
wrt 1265.6322814816237 212.82425468984908 0.08004928803423528 0
okada 1264.6817798181014 266.78383160201383 0.08002343995102953 6
bigboy 1263.807408012121 89.2665761809633 0.07979823307172537 0
dotcalm 1263.6634452724018 242.47310205703437 0.0800249202243149 4
skittles 1253.3093323700555 374.66144377338196 0.08004274483993072 15
neki 1252.2398120446421 391.4900083576536 0.08002205369832556 13
dynasty 1250.415941310931 277.08192368295335 0.08001803691304024 11
colby 1248.3278773751929 120.64077826175057 0.07990540053718241 2
lillicoi 1234.6046898664208 328.08454877032165 0.0800670238008374 12
lpm 1231.9449515763508 159.81141277233993 0.07999411571412171 3
wharplz 1229.3705302454396 275.8847632411087 0.0800385053323119 6
maigai 1226.9823100491267 241.911830261231 0.08005233142353232 4
scrublord3000 1225.969279731291 333.1985452289989 0.0800673027893729 12
chowder 1213.3615094456393 218.6115713654512 0.0800900976163879 1
cinder 1211.89176998619 143.74385837522354 0.07994440800306737 1
nate 1209.2955732520932 370.3086037754885 0.08006541099204338 14
butteeeers 1205.9656783327284 283.279620199926 0.08002509736061027 3
dunkmaster 1201.2548442976836 234.0604102708843 0.08006698424423804 2
zensa 1195.8045855233793 228.4924051663231 0.08008910761831572 1
midnight 1187.5603449267567 262.1851648848248 0.08005295002790992 8
jetfuel 1185.1687380428962 340.0884384761671 0.0800909760486648 12
chickfungus 1179.700765086096 318.7335732887317 0.0800541271488816 8
boner 1172.6092630996627 218.8245360308505 0.08013229441032886 1
chaizord 1161.244057135322 342.22025074962187 0.08010769475078743 12
apto 1153.7436022252405 248.16932807192666 0.08008900732517767 3
sdk 1153.674967279842 105.95429291533726 0.07991739193355078 0
mahman 1144.803626025149 249.12024008324974 0.08001272715157351 7
saber 1140.48356567542 168.77210611040348 0.07994221979623477 7
boof 1136.398762524418 102.83884249480137 0.07994195394987298 0
moon 1136.208033944836 264.3692919668759 0.08005123781190537 10
jarobi 1135.5008964775911 260.34367702737427 0.08009594714075596 4
p0wer 1130.748533369452 338.4418488300137 0.08014536886869482 12
zedd 1127.7451064376598 275.88949752138785 0.08003970795796496 10
zozzle 1122.9587211463518 168.61704806403372 0.08002543294330323 0
ravnica 1118.6250623114177 296.6019238867697 0.08008404345789757 6
dumpmaster 1113.5083001733178 213.738933118683 0.08013816617241548 0
taylorf 1097.2878606722052 265.7112001182864 0.08010064594714636 3
chicken 1097.1638051350822 256.8309183950593 0.08013552989634809 4
jester 1083.5687190430804 234.11350323456756 0.08018559656638721 1
leflur 1082.9075408706449 304.28193523350217 0.08009494927579644 6
fox3345 1082.2868277211833 268.4404004525768 0.08012158721562526 4
hettman 1077.0680597289643 174.33555503441133 0.08002193307749768 4
ribs 1066.472840945213 243.36958090457273 0.08017351039897144 0
bent 1062.7145898259714 236.3599502242224 0.08009851047465998 0
merkzer 1036.4981047881035 144.95251331299062 0.07999397518843047 3
umr 1013.94988262622 239.44673166241228 0.08014595652164527 3
royalty 1003.7620689880912 199.1563629204075 0.0800207916037472 0
tinyegg 997.3670642172353 248.62599856639352 0.08022522094871998 0
shift 946.8877086677312 131.007119872989 0.079977448217467 0
gmoney 945.5720722849538 211.7098739071811 0.08016618857186845 0
gundamrobot 945.0879252677851 182.32761845419694 0.08008201076627672 0
tagless 905.0911132935382 319.43477493834416 0.08021812681800441 7
tinyshroomish 867.3634734018632 157.17690932634392 0.08002928504075948 0
