name, rating, rd, vol, inactivity
jackied 1404.1356736138557 106.35584823669657 0.07985206888987306 0
trashman 1404.110495669034 259.93811091014743 0.0799471613395854 9
kcurb 1399.1542657404657 337.89247920711847 0.079971724401958 12
sunshine 1393.6665839359448 320.71849346916144 0.0799665944288632 12
takaio 1387.8056514399136 199.43779151434828 0.07995112121388424 1
gouda 1383.6413740337139 199.0547023871152 0.07995332330280142 1
conut 1383.5888976776746 155.95250674332016 0.07990434278741697 0
brayden16 1379.5008937053249 286.9341401851145 0.07996634532878241 11
justjohn 1368.2145120606838 142.831538885555 0.07987619138918647 4
koreanking 1366.579186267567 140.70728742855576 0.07985458915398816 6
tak 1361.9629455896961 252.17478948851348 0.07997515664232663 5
colt 1357.194391977443 117.1341866904591 0.07996264596925139 1
alpha 1356.8673974030653 317.33831858000264 0.07998380981781657 12
figa 1350.2683983924521 96.14985847378038 0.07975204857398253 0
tokaio 1345.3003677548716 210.26314673458103 0.07999130208525858 0
scrubsauce 1341.738181499575 357.45350085720963 0.07999450999812788 11
unclegubsy 1329.6868893327767 126.86083651839378 0.07996313746517023 1
phantom 1324.7842232617709 96.22927340516651 0.07983265128169463 0
e-beats 1323.625977028163 221.8202731178883 0.08000248842130085 0
dr.love 1322.5795730772904 141.98851099674008 0.08004771514219103 0
noxris 1319.5949802900363 241.33200845309062 0.07998943817704314 2
squirmple 1309.2579669232503 164.02238158589816 0.07979868235258998 6
sendai 1304.950120689219 169.1767981058824 0.07993115588057101 0
turboscrub 1302.8978471175171 307.29808112616723 0.08001177995792987 10
lunamelee 1299.9739440789997 373.1853258555065 0.0800108202224828 14
rn 1295.419943792151 231.93546944648065 0.08001114129540651 4
blueandyellowshirt 1290.4303987538947 320.1962033445557 0.08001413751948133 10
coolalex 1284.1575628306668 249.69230139559332 0.08000948792895626 4
tony 1274.8290676748104 132.84892109084907 0.07985566528214878 1
nicknasty 1273.3772728789672 254.8103792881756 0.08004122236225883 7
bitepunch 1271.4216242571365 241.5908464627074 0.08000096569613996 10
crimsonbeast 1265.7329607109214 224.88064705333875 0.0800321610957853 3
okada 1264.6817798181014 254.40430274766297 0.08002343995102953 5
dotcalm 1263.6634452724018 235.06238119589298 0.0800249202243149 3
skittles 1253.3093323700555 362.39478191480106 0.08004274483993072 14
neki 1252.2398120446421 379.2353115802666 0.08002205369832556 12
bigboy 1251.15107513439 95.21270538139738 0.07982813764006677 1
dynasty 1250.415941310931 264.7172090539094 0.08001803691304024 10
colby 1248.3278773751929 116.8189659937062 0.07990540053718241 1
kimil 1240.5530347877057 144.6875435085436 0.07991804628542132 1
lillicoi 1234.6046898664208 315.7783713622677 0.0800670238008374 11
lpm 1231.9449515763508 156.1944595458321 0.07999411571412171 2
wharplz 1229.3705302454396 263.5182041354748 0.0800385053323119 5
maigai 1226.9823100491267 234.499844008528 0.08005233142353232 3
scrublord3000 1225.969279731291 320.89724517028463 0.0800673027893729 11
chowder 1213.3615094456393 218.1683878643781 0.0800900976163879 0
cinder 1211.89176998619 143.07140440081542 0.07994440800306737 0
nate 1209.2955732520932 358.0385470619563 0.08006541099204338 13
butteeeers 1205.9656783327284 279.93464577463914 0.08002509736061027 2
dunkmaster 1201.2548442976836 230.64139098300464 0.08006698424423804 1
zensa 1195.8045855233793 228.0684334419847 0.08008910761831572 0
midnight 1187.5603449267567 249.79836385156273 0.08005295002790992 7
jetfuel 1185.1687380428962 327.79329697833134 0.0800909760486648 11
chickfungus 1179.700765086096 306.4181540794531 0.0800541271488816 7
royalty 1174.486617439194 289.43957559134594 0.08002980231619075 1
boner 1172.6092630996627 218.38131758203505 0.08013229441032886 0
sdk 1163.2860248526522 114.70935500467256 0.07993789570026232 1
chaizord 1161.244057135322 329.92689381364437 0.08010769475078743 11
boof 1159.6483843204649 106.95832653876558 0.07995386807507081 0
apto 1153.7436022252405 244.77424502187793 0.08008900732517767 2
mahman 1144.803626025149 236.71250158340536 0.08001272715157351 6
saber 1140.48356567542 156.15579960122903 0.07994221979623477 6
moon 1136.208033944836 251.98586003004755 0.08005123781190537 9
jarobi 1135.5008964775911 252.9612949468459 0.08009594714075596 3
p0wer 1130.748533369452 326.14481404470365 0.08014536886869482 11
zedd 1127.7451064376598 263.52293397803555 0.08003970795796496 9
ravnica 1118.6250623114177 284.26169399445587 0.08008404345789757 5
taylorf 1097.2878606722052 262.34242890380904 0.08010064594714636 2
chicken 1097.1638051350822 249.4427678592882 0.08013552989634809 3
jester 1083.5687190430804 233.69873088625906 0.08018559656638721 0
leflur 1082.9075408706449 291.95056523181324 0.08009494927579644 5
fox3345 1082.2868277211833 261.0696402683514 0.08012158721562526 3
hettman 1077.0680597289643 166.75713977919315 0.08002193307749768 3
zozzle 1057.0092116807923 186.22439080391126 0.08003245313146273 1
merkzer 1036.4981047881035 141.27068603041587 0.07999397518843047 2
gmoney 1020.2093692194205 253.21555640989592 0.08017481671714324 1
umr 1013.94988262622 236.0364656825477 0.08014595652164527 2
dumpmaster 993.0756950321017 243.48017693415582 0.08014163826758576 6
gundamrobot 984.904753407237 198.24921773955697 0.08008907576496196 0
shift 957.3936442862386 133.8380440685464 0.0799832281619359 2
bent 944.2979977525131 310.9107260521406 0.08010574165002043 1
tinyshroomish 918.973735205577 173.2489014172889 0.08003606961915707 0
tagless 905.0911132935382 307.1187845038628 0.08021812681800441 6
