name, rating, rd, vol, inactivity
anjo 2029.9993918314758 70.10569038197302 0.08003457492444901 0
yardsale 1924.2828975362063 73.727110815156 0.0809596356390988 0
sylarius 1907.6119216477923 136.44223474465673 0.08080333627082305 3
jv 1902.3595390272853 65.6063005940998 0.08027557218081391 0
nugs 1848.5447044177422 73.7888193578639 0.08072808220872288 1
bluezone 1846.630646692557 240.40947943037688 0.08099337262564145 11
jraff 1830.282778896707 73.56576689093357 0.07978342238212328 1
ksc 1805.1179293279297 65.78402749458323 0.07977861047919176 1
alphicans 1774.4267270943444 186.8176768735497 0.08016340427467523 2
tags 1763.4253630045168 112.46000027657573 0.07989281622559286 6
mittens 1753.8649501415323 183.00914032032122 0.08037332668669218 6
poppinfresh 1745.9735924312565 67.866590823036 0.07996871714930287 0
dew 1741.9121220739858 78.49556666250326 0.0801885397454792 2
dopesamus 1739.2240701336366 119.8342920522281 0.07991977352322173 2
crusayer 1733.4802829736093 108.78495740195345 0.07982185689077445 2
pelican 1700.2536187106039 66.65661090009694 0.07957933647900173 1
chochang 1670.1765051292025 92.10843637406006 0.07986469635883002 1
kronos 1631.1777021860994 63.91404391487116 0.07938842120409655 0
npo 1612.615102407235 71.6695637778814 0.08026789667460386 0
salamimommy 1603.5047299854957 192.71496712516455 0.07993921981677755 5
silver 1602.567250354012 121.0555898221164 0.07968652380121763 5
victra 1599.013167021225 128.76958237923546 0.0799378450003935 1
minifedora 1593.6753120305627 112.64921894909848 0.0798475361247584 3
andhobbes 1585.5184871230067 282.01544955333657 0.07993373508230335 12
drummercon 1566.3261577776289 116.72418660816626 0.08003950947391048 0
borz 1562.8823651396588 247.5382898841715 0.07988913883897247 11
smear 1553.4396948441672 117.94556679175743 0.07985547025432457 0
kelaris 1549.4326405764757 202.42428638090084 0.07981268968189281 9
approvedboat 1549.3977318491047 112.86990255644808 0.08011099270428162 1
woody 1549.2545375644474 139.5751247786908 0.07985768225584744 1
kull 1539.8088535239008 88.38300128593558 0.0795847062430915 1
fedoralord552 1533.3734743432203 121.9792348386471 0.07969060318196043 4
medic 1524.031825942591 191.43838375707548 0.07991196940143497 2
yawn 1516.48337641414 171.984157398366 0.07988913983008428 0
saybn 1515.2709651471225 233.36803645377543 0.07993729240697182 5
tulip 1509.3751084663904 94.07685619091636 0.07956750790690272 3
lift 1501.6765941200981 171.32351567135214 0.07984211825551206 6
kasey 1498.0918395643796 135.7071391120709 0.07978800041593344 1
mr.bulldops 1485.4210018567235 161.77041652589764 0.07988480735959248 1
chair 1482.3728679555536 264.5262154868274 0.07996268404713283 0
bbro 1475.399987341498 279.9380993738267 0.07991804501605235 11
jedcruz 1471.877736286752 197.0877198902939 0.07991864009094266 2
hyper 1462.9076924266685 243.02638058065844 0.07995305177261341 3
sad 1458.1057202221 116.49870414347198 0.0799232139570853 0
asianjustinwong 1435.7706665526403 243.327641621309 0.07992768042826873 8
gumby 1433.2033788832525 292.412694980466 0.07995058761674365 10
knoff 1412.7820979859068 401.93622284692856 0.0799875713068684 13
jure 1410.3984029338494 245.15499936154947 0.07995818379691981 5
salsa 1408.8869232378656 125.53604853405056 0.07995683201505702 4
christinefromnetplay 1408.2965905676424 226.52655875400475 0.07994941580101922 5
trashman 1404.110495669034 247.54883052228826 0.0799471613395854 8
ndiaz 1403.2702862411272 182.45154308746157 0.07991038897973426 2
kcurb 1399.1542657404657 325.59623172479843 0.079971724401958 11
sunshine 1393.6665839359448 308.4057896340717 0.0799665944288632 11
takaio 1387.8056514399136 198.95358812406957 0.07995112121388424 0
gouda 1383.6413740337139 198.5695380953394 0.07995332330280142 0
brayden16 1379.5008937053249 274.582966535691 0.07996634532878241 10
sendai 1374.841347241548 230.96123686905926 0.07996644876302787 0
conut 1373.967630979865 231.87346847550168 0.07996781317747842 1
justjohn 1368.2145120606838 135.12093066769646 0.07987619138918647 3
koreanking 1366.579186267567 127.95752778059511 0.07985458915398816 5
tak 1361.9629455896961 244.780838595325 0.07997515664232663 4
figa 1361.4862732741462 101.67873868385165 0.07978872754827873 1
colt 1357.194391977443 116.3076077396883 0.07996264596925139 0
alpha 1356.8673974030653 305.02201324685024 0.07998380981781657 11
scrubsauce 1341.738181499575 345.1738828011332 0.07999450999812788 10
jackied 1335.5370227841204 116.71148782567853 0.07982641809170458 4
dr.love 1335.2584230191387 167.32652275085522 0.0800863719281222 1
unclegubsy 1329.6868893327767 126.09802296853428 0.07996313746517023 0
noxris 1319.5949802900363 237.926582906198 0.07998943817704314 1
squirmple 1309.2579669232503 151.3890251646947 0.07979868235258998 5
turboscrub 1302.8978471175171 294.97078065415076 0.08001177995792987 9
lunamelee 1299.9739440789997 360.9177869972187 0.0800108202224828 13
rn 1295.419943792151 224.50561957828452 0.08001114129540651 3
blueandyellowshirt 1290.4303987538947 307.88259628255406 0.08001413751948133 9
coolalex 1284.1575628306668 242.29397216615425 0.08000948792895626 3
phantom 1281.673543194598 101.78474799820494 0.07983254122591278 0
tony 1274.8290676748104 132.1226465329676 0.07985566528214878 0
nicknasty 1273.3772728789672 242.4119279334873 0.08004122236225883 6
bitepunch 1271.4216242571365 229.16983597928746 0.08000096569613996 9
crimsonbeast 1265.7329607109214 221.44463828053918 0.0800321610957853 2
okada 1264.6817798181014 247.01343572522222 0.08002343995102953 4
dotcalm 1263.6634452724018 231.6456130114031 0.0800249202243149 2
skittles 1253.3093323700555 350.1187774918726 0.08004274483993072 13
neki 1252.2398120446421 366.9721095363316 0.08002205369832556 11
bigboy 1251.15107513439 94.19739811353088 0.07982813764006677 0
dynasty 1250.415941310931 252.33462358113573 0.08001803691304024 9
colby 1249.5214647783068 124.40546544189418 0.07992974052467004 2
kimil 1240.5530347877057 144.0199373706084 0.07991804628542132 0
lillicoi 1234.6046898664208 303.459777822993 0.0800670238008374 10
lpm 1231.9449515763508 152.5628803238094 0.07999411571412171 1
wharplz 1229.3705302454396 256.1411030913603 0.0800385053323119 4
maigai 1226.9823100491267 231.08177474503555 0.08005233142353232 2
scrublord3000 1225.969279731291 308.58393440755054 0.0800673027893729 10
nate 1209.2955732520932 345.75890689242755 0.08006541099204338 12
butteeeers 1205.9656783327284 276.58549932323416 0.08002509736061027 1
dunkmaster 1201.2548442976836 230.221609052237 0.08006698424423804 0
midnight 1187.5603449267567 237.39138085648972 0.08005295002790992 6
jetfuel 1185.1687380428962 315.486653439792 0.0800909760486648 10
boof 1181.3014900474982 110.74484793273943 0.07996517740226534 0
chickfungus 1179.700765086096 294.0895265366284 0.0800541271488816 6
royalty 1174.486617439194 289.1054921625882 0.08002980231619075 0
cinder 1164.2191416167996 152.13557496645302 0.07995077738535478 2
sdk 1163.2860248526522 113.86569932809174 0.07993789570026232 0
chaizord 1161.244057135322 317.62218289403046 0.08010769475078743 10
apto 1153.7436022252405 241.37360492541305 0.08008900732517767 1
mahman 1144.803626025149 224.28220731169827 0.08001272715157351 5
saber 1140.48356567542 143.48531302358893 0.07994221979623477 5
moon 1136.208033944836 239.58261026539898 0.08005123781190537 8
jarobi 1135.5008964775911 249.57373063473398 0.08009594714075596 2
p0wer 1130.748533369452 313.83614076756396 0.08014536886869482 10
zedd 1127.7451064376598 251.13832074619907 0.08003970795796496 8
ravnica 1118.6250623114177 276.91244563800717 0.08008404345789757 4
taylorf 1097.2878606722052 258.9688606093154 0.08010064594714636 1
chicken 1097.1638051350822 246.04927246657522 0.08013552989634809 2
gundamrobot 1089.8748077623593 261.1272347654558 0.08010046453071262 0
leflur 1082.9075408706449 284.6106595004199 0.08009494927579644 4
fox3345 1082.2868277211833 257.69403041063833 0.08012158721562526 2
hettman 1077.0680597289643 163.1660397182118 0.08002193307749768 2
zozzle 1057.0092116807923 185.70468116347107 0.08003245313146273 0
merkzer 1036.4981047881035 137.57061209048757 0.07999397518843047 1
gmoney 1020.2093692194205 252.83222618245435 0.08017481671714324 0
umr 1013.94988262622 232.6201851858195 0.08014595652164527 1
dumpmaster 993.0756950321017 231.06113783917507 0.08014163826758576 5
shift 957.3936442862386 130.09817967790661 0.0799832281619359 1
bent 944.2979977525131 310.5991472520402 0.08010574165002043 0
tinyshroomish 943.3485453161499 182.13753628081318 0.08004180879811416 1
tagless 905.0911132935382 294.7895926262954 0.08021812681800441 5
